price,weight,days_since_launch,product_category,seasonal_item,advertised_as,high_return_rate
55.415781448342194,2.566921433996919,13.956190885523444,Sports,No,Premium,1
37.93302136292586,2.8849886914864102,117.47716290631703,Clothing,Yes,Standard,1
55.266586565755226,2.0627966485071636,91.31577258121058,Clothing,Yes,Budget,1
60.85920415018445,2.884955008965036,77.67748898931232,Beauty,No,Premium,1
35.53011118398086,2.1160818628515363,138.81314657078065,Home,Yes,Budget,1
64.38530064691487,-0.7944258765423848,291.34927348912197,Beauty,No,Budget,1
46.07270453595342,2.534309478909419,338.60556001870043,Home,Yes,Budget,1
104.71572393280734,1.8428069488684002,354.03778056948045,Electronics,Yes,Budget,1
44.979511590539225,1.7693091332109796,14.441387902414041,,Yes,Standard,1
63.69057432651272,3.150366371999135,283.4588138753481,Home,Yes,Budget,1
51.643240847245636,2.050231282825307,317.54938679041607,Electronics,No,Standard,1
,1.4514193436778622,295.807444589805,Electronics,No,Premium,0
85.5116278572522,1.5452115112493008,53.488295612202215,Sports,No,Premium,1
46.38567096326754,2.7195340737911127,79.64439315029526,Clothing,No,Budget,1
54.55990191364053,2.2573035229351364,,Electronics,Yes,Budget,0
23.604693045003344,2.1018432426191267,317.9049412386214,Clothing,Yes,Budget,1
36.01546035085281,2.3427596323689284,148.2145076882396,Clothing,No,Standard,1
69.89836089648917,2.091796293494238,92.74618789755122,Electronics,Yes,Budget,1
25.96818087698606,2.818692680979672,332.07335420024253,Home,No,Budget,1
64.77459447799822,1.9997622130035309,265.6716580138372,Clothing,No,Premium,1
71.72107318636915,2.138755608947433,337.27868795230677,Clothing,Yes,Budget,1
66.68213418277728,1.9021714998162584,266.7975451644982,Clothing,No,Premium,1
33.517247723230945,2.4928901482003365,242.3293584599201,Clothing,Yes,Premium,1
58.41290031875373,0.9328180066623561,21.356401596372432,Electronics,Yes,Premium,1
22.478709581591122,1.2325250499617382,323.31542470737213,Clothing,No,Premium,0
59.497868541677796,1.244906490989301,172.89823635324515,Home,No,Standard,1
71.6973412328035,2.0833978207611086,107.80040868856048,Electronics,Yes,Budget,1
52.80591959579401,2.41424946990075,146.85307545819626,Electronics,No,Standard,1
39.11614071304374,2.1341790266129714,338.68675666481994,Sports,Yes,Premium,1
65.49985323352796,3.1463355914269373,121.35513145815621,Clothing,No,Premium,1
81.79571957319719,2.5104814730316223,256.63494507383547,Sports,Yes,Premium,1
40.944893348991776,2.67560006690304,342.20016824537913,Beauty,Yes,Budget,1
55.86888591923199,2.0474316610549774,360.87862377406657,Home,No,Standard,1
,1.8332620141822362,51.37049525842246,Clothing,Yes,Budget,0
88.65946139279116,1.5429425865796376,20.167441853338794,Home,Yes,Premium,1
35.059748991617155,1.6813729908207695,163.1761365398825,Sports,Yes,Premium,1
76.61734403595274,3.980845637723551,117.55913925359033,Beauty,No,Premium,1
50.64107974142139,1.7101146885612253,112.88109940967637,Sports,Yes,Premium,1
58.66842029287126,1.241522358205851,215.41563197221214,Electronics,Yes,Standard,1
57.35063544529472,1.9665670988247197,308.2748949216885,Home,Yes,Budget,1
52.352645091347526,1.018536711348659,259.5736595090077,Sports,No,Budget,1
36.2189810544364,2.8415411753432247,259.03371949874895,Beauty,Yes,Standard,1
66.55783664488791,2.726081512221371,67.47352315363665,Clothing,No,Premium,1
35.26231445626803,0.7550235568729482,155.87914154729822,Electronics,Yes,Premium,1
81.57091932998328,1.1490241611764542,213.69211183277696,Beauty,No,Standard,1
60.97808947534189,1.0521470463389364,214.33372454519142,Clothing,Yes,Premium,1
50.59902176203222,2.571249759739506,225.23937778896916,Electronics,,Standard,0
12.116703569121597,-0.19643034304670381,145.58053078770098,Home,Yes,Standard,1
17.569918203739125,1.197297373928306,273.1779247206304,Electronics,,Budget,1
56.4756011881741,1.7564924545503176,221.0939375488493,Clothing,No,Premium,1
83.80936045050412,2.046374430808364,252.29931019432735,Clothing,Yes,Premium,1
16.055449862535703,1.7979678110583097,301.26358088375235,Home,Yes,Premium,1
68.2253037171747,2.04303713192062,290.0201534441159,Sports,Yes,Budget,1
49.98822067011554,3.117657068092087,6.314380367014227,Home,Yes,Standard,1
47.59027701495228,1.4928202390786995,326.72581070407966,Beauty,Yes,Standard,1
62.69743882829483,1.5535559433451884,2.309757474655183,Beauty,No,Budget,1
66.0882397668337,1.3349981445151768,52.84054670768148,Sports,No,,1
74.44090569691183,3.166266490483193,38.130833376571346,Sports,No,Premium,1
33.17787578858256,1.3908575516622015,173.5392122525867,Sports,No,Budget,1
62.20324144558728,2.121666736061074,295.8053258297373,Sports,No,,1
,4.657295494800696,168.32936400044292,Clothing,Yes,,0
58.605171189015714,2.168768890766683,364.5604109985179,Sports,Yes,Premium,1
32.02268606745231,1.4359412574262174,289.88402074523754,Home,No,Standard,1
45.90155403189464,0.2261213155807522,219.64401462647342,Beauty,,Standard,0
72.48816044125492,0.9932776058975028,354.9123663515814,Home,Yes,Premium,1
,4.02675459087138,164.15502475981268,Electronics,No,Budget,0
49.59747686333666,2.2746245394607834,333.38016489015007,Beauty,No,Premium,1
64.59332316778257,0.32836472838348363,160.31026706935532,Home,No,Premium,1
32.88143052669215,4.024161430335304,307.94436144109017,Beauty,,Standard,1
82.48964293887241,,339.5949498147863,Sports,No,Premium,0
72.91503648942938,1.966629014404771,27.21017445527747,Beauty,No,Standard,1
42.00910711691023,0.6760582823107368,226.37936796032457,Clothing,Yes,Budget,1
70.7476299496015,3.304439475432389,174.90715557556265,Home,Yes,Budget,1
41.55490936067856,2.7645875069778785,286.36810012156184,Beauty,Yes,Standard,1
35.80595647923747,3.3065261943940354,234.14557596315274,Electronics,No,Standard,1
70.64271354486202,1.376691845080181,260.41157735312447,Electronics,Yes,Budget,1
58.49352412850169,0.6211460641356086,158.48698270187984,Beauty,No,Standard,0
46.50107610838472,2.320119967089336,83.40777915977772,Sports,No,Budget,1
48.83171004811929,1.8745218376385806,80.07577619863274,Sports,No,Budget,1
68.29535529400988,2.140483025633889,194.04696133476793,Beauty,No,Budget,1
39.202491805675386,,254.64691205957132,Electronics,No,,0
72.21608439499866,2.1451440954246923,305.9915909404413,Electronics,Yes,Standard,1
72.01627267292723,1.1277955567784956,141.49891000887726,Home,Yes,Budget,1
13.509446613685103,2.7670991537741862,361.3707908557867,Clothing,No,Standard,0
56.47190103299344,,,Home,No,Standard,0
49.909776579940534,3.4232059000926416,307.3964276316716,Home,Yes,Standard,1
,1.413034209045199,79.7805800995305,Clothing,No,Standard,0
59.48746495587037,3.0866811026599006,114.89162133417105,Home,No,Premium,1
55.52883982521166,0.9062748449269353,58.828325738215206,Electronics,Yes,Premium,1
17.44211028586826,2.1098076284458056,289.93654195155824,Clothing,No,Budget,0
96.70523665044202,2.4243389976668657,272.5303519684083,Home,No,Budget,1
79.9647231571616,1.863811982842016,286.3875128165807,Beauty,No,Budget,1
96.72056313543972,0.7200221936983326,250.18618030380014,Clothing,Yes,Premium,1
,-0.18158765762597584,263.79049907246343,Electronics,Yes,Budget,0
60.46140411218107,2.498553486802478,362.73892402380966,Clothing,Yes,Standard,1
65.6309213263707,2.2046256800922404,181.91166496283358,Beauty,Yes,Standard,1
49.53668112958953,2.3567375277598046,315.90002925545053,Beauty,No,Standard,1
36.23469080119226,3.8244685208972644,203.27528019487278,Clothing,Yes,Standard,1
54.96777760090226,3.8619705100604875,362.99497443428305,Home,Yes,Premium,1
25.8454655894377,0.2717297372179246,74.02079605893587,Electronics,Yes,Premium,1
55.03093248795154,0.9618132353538338,280.57018672797625,Beauty,Yes,Budget,1
56.029507548524585,2.051175089333133,231.16335256348606,Electronics,No,Budget,1
45.51707115809691,,117.5219670930778,Sports,No,Standard,0
45.35005761851766,2.8769366543902413,156.5116908546747,Clothing,No,Premium,1
37.4473808213975,2.0437188544030582,30.941298794915806,Home,Yes,Standard,1
48.181358280691235,,137.27049709011328,,No,Budget,0
63.24890266999521,2.9773795371982725,52.56165280108615,Sports,No,Premium,1
41.05877039879883,0.9379249742135263,304.5796361534903,Sports,No,Budget,1
67.4751082579808,2.2763062659364444,354.1201013548678,Electronics,Yes,Standard,1
59.89371812466914,0.03004245727219934,264.5927602063595,Sports,Yes,Premium,1
78.5279000571172,2.213990027478236,58.809945931028395,Electronics,No,Standard,1
70.77452842058486,1.2977568439130942,17.57101360842333,Home,Yes,Budget,1
54.15771760660654,4.048125915465445,287.01409393588006,Home,No,Budget,1
73.19344402116515,1.9879725927642704,215.32930387164095,Electronics,No,Premium,1
,2.690451830222697,76.83075271354755,Beauty,No,Standard,0
56.1016740917132,2.465982642767679,252.29620088285898,Beauty,Yes,Budget,1
60.91872972926233,1.447428265841277,75.06087819360273,Home,Yes,Premium,1
87.27638952828916,1.6383273216631105,35.91725100233238,Home,No,Premium,1
71.73906084336825,1.4536177430235733,347.6032052119657,Sports,No,Standard,1
45.31694888501087,0.2945060593779907,63.79472802905449,Electronics,No,Standard,1
,,105.17530197591906,Electronics,Yes,Budget,0
37.927917314052074,2.4292711134099565,280.2014550036255,Electronics,No,Premium,1
27.709327805407394,0.8519741234364993,17.187309697567454,Home,Yes,Budget,1
17.889526541861844,1.7257012803151686,136.9653018188443,Electronics,Yes,Budget,1
59.34080801601153,1.9776790793553125,230.33528027524366,Beauty,Yes,Premium,1
57.774645061070146,,48.24521347968093,Clothing,Yes,Standard,0
65.55121947668086,2.2737074887071707,348.8669443719119,Beauty,No,Standard,1
76.36582982245207,2.3183637436315645,53.18883579396139,Sports,No,Premium,1
33.65691484400243,0.28504723663350706,270.82738010770584,Electronics,Yes,Budget,1
28.893619426229833,2.2434747569707465,305.2552159679814,Sports,No,Standard,0
43.245004246408776,1.5509608609346968,214.01737225286786,Beauty,Yes,Standard,1
54.20049703088828,3.2970703681687983,118.18547715967001,Home,No,Budget,1
62.62141121341329,3.009225007975207,103.84800372987706,Home,Yes,Budget,1
38.48969690106597,,206.0077250707408,Home,Yes,Premium,0
69.42743448493691,2.0785840061461807,262.7003244055641,Clothing,Yes,Budget,1
,1.4824975735635992,76.87536996237063,Sports,Yes,Budget,0
76.95349654393648,1.1574715766571324,120.47895295500757,Home,Yes,Premium,1
56.525615161346266,2.387182283223137,179.94069439152597,Clothing,No,Budget,1
43.64119024352818,1.4407747957631942,52.64118271545448,Sports,Yes,Premium,1
76.06938823535513,1.7877097060013232,257.8266418417442,Sports,No,Standard,1
39.51348349699417,2.12549221946958,94.61548264861513,Sports,No,Standard,1
44.35399680868549,3.355549288005788,356.15081522893104,Home,Yes,Premium,1
44.11127794643394,1.7111790713368333,282.35226702277953,Sports,No,Budget,0
63.41791370871737,2.1630205531072857,142.69721011638742,Home,Yes,Budget,1
50.297386817284405,4.073664206011751,207.63197549630232,,Yes,Premium,1
54.56967511574521,2.7752571825560226,314.5552427206586,Electronics,No,Standard,1
47.711133962055975,2.131336208591497,245.2282415527434,Electronics,Yes,Standard,1
25.72646712179287,3.8213861880494644,142.23324938094666,Sports,Yes,Budget,1
53.575738626142126,1.526934937079973,171.14507220657202,Sports,No,Premium,1
73.68888884772609,2.1172809100784997,113.27062142067147,Beauty,,Premium,1
33.08712021165549,2.1214186625190776,121.88731799927146,Sports,Yes,Budget,1
,2.2507519740939457,265.065029703913,Home,No,Budget,0
46.23407532456929,1.9003648851443504,225.06419456836872,Clothing,Yes,Standard,1
63.999083572707576,1.4054497616632602,324.1998372532591,Home,Yes,Premium,1
39.918948466797914,,50.038449939853976,Home,No,Premium,0
10.766242770363142,2.747643455853223,64.08897285344884,Clothing,No,Standard,1
37.62213831086546,0.7771690802718483,293.6170509849036,Electronics,Yes,Premium,1
42.49657589763922,,325.3424062844504,Beauty,Yes,Premium,0
34.26880723611613,-0.13911039152381877,38.45004429264626,Clothing,No,Budget,0
66.4511439457506,1.2514775812632595,56.655527711291136,Sports,Yes,Budget,1
34.764695646539,2.5188883179686705,175.99238484635728,Sports,No,Standard,0
,1.6172423538208485,343.7352535755172,Electronics,No,Budget,0
44.34980595541461,3.186100612645191,77.24005372848052,Clothing,Yes,Standard,1
50.80268761057148,1.4978965401959483,179.77061502386968,Electronics,Yes,Budget,1
55.597310192362514,2.8096559848091505,212.73869955918096,Beauty,No,,1
68.3869799301459,2.4038185311579676,3.1379872513165434,Beauty,,,1
41.86372313910186,1.753946312072225,97.48304643364563,Beauty,No,Premium,1
43.0850243226293,2.303712069338077,329.5044864627705,Electronics,No,Standard,1
60.41198372898309,1.3784100940565969,114.32108917282362,Electronics,Yes,Standard,1
50.72840620280361,0.7193100470927745,196.24751123549754,Beauty,Yes,Budget,1
74.60521794209862,1.2848548782131153,339.5487502875039,Electronics,No,Standard,1
42.17054848908376,1.5163492073078855,269.019500146519,Home,Yes,Budget,1
80.9597435344004,1.5338748107062985,,Electronics,Yes,Standard,0
,3.6967865026588127,167.29216821769626,Beauty,Yes,Standard,0
88.19569004808294,0.3040175292294196,130.27135986648844,Home,Yes,Budget,1
41.4780071289751,1.1133484171437846,42.0830795310593,Clothing,No,Premium,1
46.54232940166568,2.0032367242665865,7.221625014685399,Electronics,Yes,,1
58.510908563512864,3.8004776714758215,1.6522890463312505,Home,Yes,Budget,1
19.911377111962338,2.183531012487061,344.67572043259224,Beauty,Yes,Budget,1
40.25435623766276,3.3286516701293283,221.26306520749154,Electronics,No,Budget,1
21.43658674123789,3.908289575018115,266.67704866772516,Clothing,No,Premium,1
67.48414300577271,2.0487598108740275,268.76131505379544,Sports,Yes,Budget,1
47.218332831533225,2.1156864881291906,49.62553246640875,Sports,No,Standard,1
60.079518990127994,0.8876772189219053,128.44856542538426,Electronics,No,Premium,1
23.31083398326249,2.870703480477521,172.84398513517593,Electronics,No,Standard,0
72.88755109106307,1.4720118097075208,356.5349250836802,Home,No,Premium,1
47.68841236281436,,249.4690171057372,Clothing,Yes,Premium,0
41.47668597713554,2.7910303379278867,99.4429188397903,Home,No,Standard,1
,2.740396866611297,118.44837246187268,Home,No,Premium,0
94.55739516928136,1.4458867019978396,,Electronics,Yes,Budget,0
70.87271249512744,2.1911919154818205,232.2447395941928,Electronics,Yes,Budget,1
65.72357033150628,2.7576499339673592,15.781798316699042,Home,No,Premium,1
,2.115098128850554,255.5104515078021,Sports,Yes,Budget,0
65.46235024630953,1.752657454139602,2.2509356147502557,Beauty,Yes,Premium,1
76.05225936505789,,294.752936429976,Clothing,Yes,Premium,0
29.214212811557125,0.878631835070742,243.55830307886572,Electronics,Yes,Standard,1
37.5976841806697,3.3332213548465677,173.72875336945518,,Yes,Standard,1
45.724135598256254,2.3904525710418376,219.14550074723095,Sports,Yes,Budget,1
71.26061405067212,1.9440309768693502,81.94836134914422,Electronics,No,Standard,1
54.22647839274283,1.118521126044306,226.51535901981413,Electronics,Yes,Standard,1
35.27849649159959,1.6933562625720493,176.14704100431496,Electronics,No,Budget,0
49.990099401056355,2.2175186451491915,81.1875271780215,Beauty,No,Standard,1
,1.2412512966009328,324.9281759577871,Beauty,Yes,Premium,0
68.2128068359111,-0.4770642391426114,195.22358893486546,Clothing,Yes,Standard,1
19.281567369578273,0.04216874195952447,209.25363642077812,Beauty,Yes,Premium,1
68.02853320559312,3.107512577715018,216.63776194394674,Sports,Yes,Premium,1
,2.9467860245629254,,Electronics,No,Premium,0
29.977380326285775,2.384793416852218,336.5111028410391,Sports,Yes,Premium,1
95.81035086884194,2.526030909803807,231.4650658414252,,Yes,Premium,1
42.85397355090211,3.071503037423423,247.0029092608313,Electronics,Yes,Standard,1
8.266186072561554,2.8637318560907565,303.51636708784866,Sports,Yes,,1
59.88391393212896,1.1209513478320683,170.8846261433999,Sports,Yes,Premium,1
41.4213745924731,0.64528072263068,201.3890646848042,Home,No,Budget,0
41.315098144861295,1.469568616028339,313.0160343303668,Clothing,No,Standard,0
78.0547667821903,1.2375000788997323,93.39700066968646,Home,No,Budget,1
63.47323508529391,1.7531267676545403,140.5340555822879,Beauty,No,Premium,1
55.259788287151466,0.792484564220298,348.91317444309664,Sports,No,Standard,1
41.672364136407815,3.510502532854784,129.61272961033458,,No,Premium,1
43.77374700618868,2.2822385278966855,298.9115022951219,Home,,Standard,1
55.39497152371577,3.378495560491394,269.5274636791874,Home,No,Budget,1
55.440252548150795,3.3487734325848306,200.79981144451855,Home,Yes,Standard,1
34.598881548500216,2.9391048903714747,128.2188745585265,Electronics,Yes,Budget,1
90.076794048404,3.2158354800405755,75.01878508267824,Clothing,No,,1
28.37082818083172,2.221465505321355,83.51250080154156,Beauty,No,Standard,1
44.600961573294946,1.7969254209449708,137.2048350248916,Home,Yes,Standard,1
46.34374756302785,2.6618590935871733,226.78958065517628,Electronics,No,Premium,1
66.9812224733597,1.6397513572606732,333.5969182566265,Clothing,No,Premium,1
47.0933927484028,0.9766812142201147,162.36166674664446,Beauty,No,Budget,1
29.65056154393466,2.8501061573911475,310.40171739449033,Sports,No,Budget,1
,0.3023516312755523,175.1448149996509,Sports,Yes,Standard,0
70.86702894768477,1.7905195686958024,110.12772852825745,Sports,No,Standard,1
59.96767782614803,2.97287364070859,144.98140919459613,Sports,Yes,Premium,1
71.19211509010324,1.9041949577248605,1.3847348827900845,Electronics,Yes,Budget,1
68.7380617479507,2.618684010364943,72.4001895661073,Clothing,No,Budget,1
,1.713517362485701,308.110177843686,Home,No,Premium,0
79.25665862518095,2.331167794333061,4.444956270768804,Electronics,Yes,Premium,1
51.19860977766092,,341.1370142171537,Sports,No,Budget,0
73.5726050153564,0.9164622617238505,,Clothing,No,Premium,0
31.891231156842686,2.763731443957912,233.15230291851063,Home,Yes,Standard,1
6.6038139879341085,0.9924062119853443,,Electronics,No,Standard,0
21.303570515287863,1.1431593247734135,324.0635077146981,Clothing,Yes,Premium,1
56.34510906203635,2.820843800734991,284.16744135789054,,Yes,Premium,1
71.85313935689065,1.5762425424387723,259.2879708985028,Clothing,No,Budget,1
61.436140746826155,2.4115193510011386,25.874780022373535,Clothing,Yes,Standard,1
76.7059066892778,1.9325051277406593,40.15290695220556,Sports,No,Standard,1
54.229465971102684,1.1973728287881198,104.64964274138485,Beauty,Yes,Budget,1
53.627228199706714,2.220900716029291,339.12271269411224,Beauty,Yes,,1
69.96280318157552,0.46192940041901176,105.62243883528464,Clothing,Yes,Premium,1
49.3830546106072,3.4289875887715313,229.22974032683362,,Yes,,1
32.51530332619277,-0.4284235107152563,309.57169422456366,Home,No,Premium,1
68.17607692527736,0.7111193693703937,335.0465634849403,Clothing,Yes,Premium,1
20.09020710999792,1.945024117836991,204.66944731415333,Electronics,Yes,Budget,1
49.03853741406033,3.1299556461015277,189.64627723818006,,No,Premium,1
54.42194652487933,4.671973822552863,360.0287156490555,Home,No,Standard,1
39.968210461875195,1.7404911632336941,14.792316117905315,Electronics,No,Premium,1
37.18746526383048,2.924212287429023,289.56391945555697,Beauty,Yes,Premium,1
28.53504425224747,2.0903533702791233,265.6959621157931,Sports,No,Premium,1
41.4039562184826,1.7823479536947024,140.28128749356898,Home,Yes,Standard,1
31.289969392967528,2.73597454713932,141.31999236617418,Clothing,No,Budget,1
58.4467387246332,1.6150970997351428,6.59828054347273,Electronics,No,Budget,1
57.47530795769971,-0.08950443491792903,268.4990611028503,Sports,Yes,Premium,1
26.77125708897477,2.79929168845975,,,No,Premium,0
72.93685042499312,2.4920010458394097,334.010493615002,Home,No,Standard,1
,3.3763256843621576,10.50467536993377,Clothing,No,Premium,0
50.09130177298876,1.8260435064209002,364.4034255908096,Home,Yes,Premium,1
59.6087513903349,2.219127039092274,183.81487847492178,Electronics,Yes,Standard,1
31.020639930966553,3.638465813556595,200.56781870183747,Home,No,Budget,1
56.144658146037756,2.5884038368014894,69.83661178758936,Sports,No,Standard,1
53.602995343652964,1.9052754175119306,290.45231851224884,Beauty,,Standard,1
73.55562035987532,1.6811386806909279,332.9872399035995,Clothing,No,Premium,1
48.5218417065199,2.4910818680591142,253.547389724482,Clothing,No,Budget,1
42.816927448198584,2.035787577614855,356.94725878347145,Home,No,Premium,1
55.19789927863549,0.8555247844208207,309.4770675285573,Sports,,Premium,1
56.46051406124736,2.9583915039218516,12.383876139873637,Electronics,Yes,Premium,1
74.95553809138929,1.0962621805680532,114.04718764784695,Sports,Yes,Budget,1
54.4888780974342,2.2149897837046826,171.83498992694692,Home,No,Premium,1
57.31546211118302,2.381130855424545,220.54759379744712,Beauty,No,Premium,1
63.74562726810622,2.315490033472609,354.7974494308111,Clothing,No,Budget,1
83.2530927839595,1.3642808942747733,91.42404083163551,,No,Standard,1
44.70339242410265,2.120878376492793,288.8361767268414,Beauty,Yes,,1
60.03520962644804,1.4424786339923077,309.5800854160722,Clothing,Yes,Standard,1
30.21956619196938,2.2853942149392763,282.7939234184192,,No,,0
34.93239401675948,1.3476713658012411,284.4681196234898,Clothing,Yes,Budget,1
41.93930322985342,3.3663322771705237,212.361542407105,,Yes,Budget,1
53.452313278399934,2.9331783025406937,329.77833835875253,Electronics,Yes,Premium,1
75.03750467282826,3.395092122005054,244.27015300586461,Electronics,No,Premium,1
46.02105995337857,1.5509805247502568,278.4819163640993,Sports,No,Premium,1
49.04043293570892,0.6902756756098256,111.09881978077689,Beauty,No,Premium,1
47.29456870284737,0.6262081768293926,243.91482725923078,Home,No,Budget,1
40.25123397658788,3.46631302371172,166.89825588866597,Beauty,Yes,Premium,1
54.002394853922844,1.305119826211286,205.31608094322053,,No,Standard,1
65.33175435573312,2.7463598316498175,153.1891443015394,,No,Premium,1
49.322025575605196,,235.4143256922322,Beauty,No,Standard,0
47.512544285764605,0.8391510754334428,99.68739880837424,,,Standard,1
51.471988218018076,2.820110919698074,325.06512579501884,Home,No,Budget,1
28.884564034726683,0.3353617043614512,360.812323479547,Clothing,No,Standard,0
15.360238270514422,2.6190789821870433,15.918960289648822,Electronics,Yes,Budget,1
37.122537781289246,2.1028675445798095,79.13785936766207,Beauty,No,Premium,1
42.54737271950594,0.9779736665450571,178.8851554181656,Beauty,No,Standard,1
100.92571200843314,1.0524693100331806,180.8645758846369,Sports,No,Premium,1
,1.9027854907801576,47.027116761779844,Electronics,Yes,Budget,0
57.172283014076925,-0.11173237077461451,19.494398957312963,Sports,No,Budget,1
86.3795597935644,1.9736271586702525,16.216904634383972,Home,Yes,Standard,1
50.30492885532798,1.9628612489694794,105.37868579687387,Sports,Yes,Premium,1
24.30129760895796,4.25532009569004,98.48875732523477,Home,No,Budget,1
80.75180310405864,3.533860552804687,201.13174797545105,Home,No,Budget,1
84.63342941946242,2.941582897175833,322.6039096792052,Home,Yes,,1
51.05206733803197,2.560053284101192,163.14418977321492,Electronics,Yes,Standard,1
41.1148774523753,2.8922542362860444,262.00910949513707,Electronics,No,Budget,0
44.63882741897415,1.7799487604957196,351.36240083147163,Beauty,No,Standard,1
58.16755880113609,1.6318935538329404,143.12283541151632,Electronics,No,Budget,1
31.10349839949883,2.1476511056350995,357.99078878028695,Electronics,,Budget,1
37.395201417756404,4.3857263640808615,140.18150014183107,Sports,No,Budget,1
67.89923644402722,-0.2357244296174299,11.725365924285452,Home,No,Budget,1
73.31104168302737,2.256527550158264,337.96252432606485,Beauty,No,Standard,1
62.82634800865232,0.8227547019365802,75.5569445215021,Beauty,No,Premium,1
54.55973163548505,2.220371899127356,288.570004292984,,No,Standard,1
70.2217218211189,3.0244184820781297,272.0716225767832,Clothing,No,Premium,1
38.510232101446135,,,Beauty,Yes,Budget,0
66.07208763645926,3.242109654242368,84.1918647042676,Clothing,,Budget,1
66.89837806896307,1.94552937692678,114.99037541843713,Beauty,Yes,Budget,1
46.07811693318323,1.2573124001111964,319.6582665606617,Electronics,,Standard,0
44.49488492800334,1.2712046616255304,191.95964284771267,Beauty,Yes,Budget,1
40.242894620172336,2.441817492758714,329.28778334339006,Sports,Yes,Standard,1
41.29752882091721,1.715656254786264,309.95375863865496,Home,Yes,Budget,1
29.16811145206744,2.46377983597429,257.68152952461736,Electronics,No,Budget,1
48.251373266195536,0.9448491432888404,80.61950961672872,Home,No,Standard,1
49.555096452956775,1.4399668977158742,309.3689756588138,Home,Yes,Premium,1
25.87927942181973,2.198139677897582,14.348145603388929,Electronics,No,Standard,1
83.26872980427441,0.9543470428918353,329.218332701771,Electronics,Yes,Budget,1
5.132288096625857,2.797872150878651,49.15294898365268,Beauty,No,Premium,1
52.283074344919356,1.466870186797185,299.4503072079398,Beauty,,Standard,1
58.273984073784746,1.1104115782786268,,Electronics,Yes,Budget,0
-11.344075175658928,1.9293762191272805,115.2304801703035,Electronics,Yes,Premium,1
29.798615500194884,0.9103631334946891,31.39159981974609,Electronics,Yes,Standard,1
37.8885767063073,3.081434718013369,157.1458188563648,Home,No,Standard,1
37.31593892104631,2.111984622471051,165.42801614634632,Home,No,Premium,1
31.366890110941902,4.250012872085602,3.7304492108460847,Home,No,Premium,1
61.245033414140316,1.819338586525108,156.92314748287916,Beauty,Yes,Budget,1
15.2182633296955,1.229342736194647,339.1332813064653,Electronics,Yes,Standard,1
40.98955371891155,1.5450627574183775,150.55002451489065,Clothing,No,Premium,1
,1.0578861352843396,242.90291008706802,Home,No,Budget,0
61.51932861811807,2.673506860311395,212.19359912758918,Beauty,No,Standard,1
35.1571168311431,0.8175334700294588,280.7172950332765,Clothing,No,Premium,1
49.38422272559911,2.1836373717863604,173.45284958906024,Beauty,Yes,Premium,1
54.65147584684149,1.846966378034617,151.11802539151506,Beauty,No,Standard,1
60.78977537314028,-0.3844892632230539,271.9509089579203,Sports,No,,1
72.24388448981756,3.023010335755164,204.93571822319092,Electronics,No,Premium,1
70.70564405262522,0.876001271696853,331.6384923997233,Beauty,Yes,Premium,1
74.6823935231929,0.9000434820456071,184.53620494887454,Beauty,No,Premium,1
16.96192131052085,2.1325543328201673,35.04391461676558,,No,Standard,1
